gbifID,accessRights,bibliographicCitation,identifier,language,license,modified,references,rightsHolder,type,institutionID,collectionID,institutionCode,collectionCode,datasetName,ownerInstitutionCode,basisOfRecord,informationWithheld,dynamicProperties,occurrenceID,catalogNumber,recordNumber,recordedBy,recordedByID,individualCount,sex,lifeStage,establishmentMeans,georeferenceVerificationStatus,occurrenceStatus,preparations,disposition,otherCatalogNumbers,occurrenceRemarks,organismID,organismName,organismScope,associatedOrganisms,previousIdentifications,organismRemarks,materialSampleID,eventID,parentEventID,fieldNumber,eventDate,eventTime,startDayOfYear,endDayOfYear,year,month,day,verbatimEventDate,habitat,samplingProtocol,sampleSizeValue,sampleSizeUnit,samplingEffort,fieldNotes,eventRemarks,locationID,higherGeographyID,higherGeography,continent,waterBody,islandGroup,island,countryCode,stateProvince,county,municipality,locality,verbatimLocality,verbatimElevation,verticalDatum,verbatimDepth,minimumDistanceAboveSurfaceInMeters,maximumDistanceAboveSurfaceInMeters,locationAccordingTo,locationRemarks,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,coordinatePrecision,pointRadiusSpatialFit,verbatimCoordinateSystem,verbatimSRS,footprintWKT,footprintSRS,footprintSpatialFit,georeferencedBy,georeferencedDate,georeferenceProtocol,georeferenceSources,georeferenceRemarks,geologicalContextID,earliestEonOrLowestEonothem,latestEonOrHighestEonothem,earliestEraOrLowestErathem,latestEraOrHighestErathem,earliestPeriodOrLowestSystem,latestPeriodOrHighestSystem,earliestEpochOrLowestSeries,latestEpochOrHighestSeries,earliestAgeOrLowestStage,latestAgeOrHighestStage,lowestBiostratigraphicZone,highestBiostratigraphicZone,lithostratigraphicTerms,group,formation,member,bed,identificationID,verbatimIdentification,identificationQualifier,typeStatus,identifiedBy,identifiedByID,dateIdentified,identificationReferences,identificationVerificationStatus,identificationRemarks,taxonID,scientificNameID,acceptedNameUsageID,parentNameUsageID,originalNameUsageID,nameAccordingToID,namePublishedInID,taxonConceptID,scientificName,acceptedNameUsage,parentNameUsage,originalNameUsage,nameAccordingTo,namePublishedIn,namePublishedInYear,higherClassification,kingdom,phylum,class,order,family,subfamily,genus,genericName,subgenus,infragenericEpithet,specificEpithet,infraspecificEpithet,cultivarEpithet,taxonRank,verbatimTaxonRank,vernacularName,nomenclaturalCode,taxonomicStatus,nomenclaturalStatus,taxonRemarks,datasetKey,publishingCountry,lastInterpreted,elevation,elevationAccuracy,depth,depthAccuracy,distanceAboveSurface,distanceAboveSurfaceAccuracy,distanceFromCentroidInMeters,issue,mediaType,hasCoordinate,hasGeospatialIssues,taxonKey,acceptedTaxonKey,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKey,speciesKey,species,acceptedScientificName,verbatimScientificName,typifiedName,protocol,lastParsed,lastCrawled,repatriated,relativeOrganismQuantity,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name,level3Gid,level3Name,iucnRedListCategory,eventType
1320782353,,,http://n2t.net/ark:/65665/39e58eb2f-f462-4011-8789-9ec29e09e16a,,CC0_1_0,2020-05-20T13:29:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/39e58eb2f-f462-4011-8789-9ec29e09e16a,USNM 71199,No Number,A. Murray,,1,MALE,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,-- Winter ----,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:53.300Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:53.300Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1320369602,,,http://n2t.net/ark:/65665/38c1b8a7b-df27-4f7b-b8c4-d795fef8ca57,,CC0_1_0,2020-05-20T13:28:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/38c1b8a7b-df27-4f7b-b8c4-d795fef8ca57,USNM 71193,41,A. Murray,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,-- Winter ----,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:38:38.436Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:38:38.436Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1320347563,,,http://n2t.net/ark:/65665/38b234d97-82ff-43bb-a2de-5917617e7619,,CC0_1_0,2020-04-06T15:21:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/38b234d97-82ff-43bb-a2de-5917617e7619,USNM 257447,204,W. Sheldon,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,1932-08-07T00:00:00,,220,220,1932,8,7,07-Aug-32,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Sukunka River,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:47.791Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:47.791Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1320205716,,,http://n2t.net/ark:/65665/384d6ff6b-f70f-4ba1-976d-d82d1be5f718,,CC0_1_0,2020-04-13T11:59:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/384d6ff6b-f70f-4ba1-976d-d82d1be5f718,USNM 205737,77-11479X,E. Heller & L. Ellsworth,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,1914-06-29T00:00:00,,180,180,1914,6,29,29-Jun-14,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,"Dease River, Mcdame Creek",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:38:34.419Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:38:34.419Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1320196999,,,http://n2t.net/ark:/65665/384732bd0-3926-4305-9253-f0e4a7236f48,,CC0_1_0,2020-05-20T13:28:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/384732bd0-3926-4305-9253-f0e4a7236f48,USNM 71192,No Number,A. Murray,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,-- Winter ----,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:48.942Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:48.942Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1319697169,,,http://n2t.net/ark:/65665/36e57d27b-089f-4f91-9a7f-b7c2cac39e9e,,CC0_1_0,2020-05-27T15:29:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/36e57d27b-089f-4f91-9a7f-b7c2cac39e9e,USNM 56950,No Number,W. Traill,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,1893,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:43.510Z,,,,,,,,RECORDED_DATE_INVALID,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:43.510Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1319498786,,,http://n2t.net/ark:/65665/3659326cd-5f90-4e65-a16c-fcaeb0f80842,,CC0_1_0,2020-05-20T13:29:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/3659326cd-5f90-4e65-a16c-fcaeb0f80842,USNM 71198,No Number,A. Murray,,1,MALE,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,-- Winter ----,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:38:25.629Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:38:25.629Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1319254435,,,http://n2t.net/ark:/65665/35ac79e40-7c92-4e53-8e8c-d410615ef9bb,,CC0_1_0,2020-05-27T15:29:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/35ac79e40-7c92-4e53-8e8c-d410615ef9bb,USNM 56949,No Number,W. Traill,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,1893,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:38:36.666Z,,,,,,,,RECORDED_DATE_INVALID,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:38:36.666Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1319127678,,,http://n2t.net/ark:/65665/35527497e-6595-4161-8983-246329848b32,,CC0_1_0,2020-04-06T15:16:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/35527497e-6595-4161-8983-246329848b32,USNM 256665,143,W. Sheldon,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,1931-09-10T00:00:00,,253,253,1931,9,10,10-Sep-31,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Horseshoe Creek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:38:27.755Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:38:27.755Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1319107997,,,http://n2t.net/ark:/65665/35447ea9a-d7a4-4c35-8411-7754f6b18759,,CC0_1_0,2020-05-27T15:29:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/35447ea9a-d7a4-4c35-8411-7754f6b18759,USNM 56944,No Number,W. Traill,,1,MALE,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,1893,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:39.254Z,,,,,,,,RECORDED_DATE_INVALID,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:39.254Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1319003168,,,http://n2t.net/ark:/65665/34fa6156a-8205-4803-ab92-ca7b8fd1eef5,,CC0_1_0,2020-05-20T13:29:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/34fa6156a-8205-4803-ab92-ca7b8fd1eef5,USNM 71200,No Number,A. Murray,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,-- Winter ----,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:38:35.172Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:38:35.172Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1318994555,,,http://n2t.net/ark:/65665/34f4216e9-9a4b-4e98-87f6-3b60e0373618,,CC0_1_0,2020-05-20T13:29:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/34f4216e9-9a4b-4e98-87f6-3b60e0373618,USNM 71194,32,A. Murray,,1,MALE,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,-- Winter ----,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:37.055Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:37.055Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1318951362,,,http://n2t.net/ark:/65665/34d58b7ff-8647-4623-a6b8-82e66e4b4dbd,,CC0_1_0,2020-04-10T10:00:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/34d58b7ff-8647-4623-a6b8-82e66e4b4dbd,USNM 217435,No Number,W. Rindsfoos,,1,MALE,,,,PRESENT,Skin; Skull,,,,,,,,,,,,,,1916-10-03T00:00:00,,277,277,1916,10,3,03-Oct-16,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Jarvis Pass,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:39.600Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:39.600Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1318943407,,,http://n2t.net/ark:/65665/34d00cace-552a-4768-a9b4-6353aa528538,,CC0_1_0,2020-05-20T13:29:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/34d00cace-552a-4768-a9b4-6353aa528538,USNM 71196,No Number,A. Murray,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,-- Winter ----,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Stuarts Lake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:36.983Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:36.983Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1318901353,,,http://n2t.net/ark:/65665/34b235074-1ce8-4b02-937d-433737e646fe,,CC0_1_0,2020-04-13T11:35:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/34b235074-1ce8-4b02-937d-433737e646fe,USNM 203790,11086X,J. Isidore,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,,,,,,,,-- Winter ----,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,"Tacla Lake, NW Arm Of",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:38:28.996Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:38:28.996Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
1318891077,,,http://n2t.net/ark:/65665/34ab1e838-b273-4c78-8c4c-6415b6f7d4a3,,CC0_1_0,2021-05-26T14:08:00Z,,,,urn:lsid:biocol.org:col:34871,urn:uuid:59e56a59-8615-4e0c-841d-eb88f3876b22,USNM,MAMM,NMNH Extant Biology,,PRESERVED_SPECIMEN,,,http://n2t.net/ark:/65665/34ab1e838-b273-4c78-8c4c-6415b6f7d4a3,USNM 127555,380,N. Hollister,,1,,,,,PRESENT,Skull,,,,,,,,,,,,,,1903-06-06T00:00:00,,157,157,1903,6,6,06-Jun-03,,,,,,,,,,"North America, Canada, British Columbia",NORTH_AMERICA,,,,CA,British Columbia,,,Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Vulpes vulpes abietorum Merriam, 1900",,,,,,,"Animalia, Chordata, Vertebrata, Mammalia, Eutheria, Carnivora, Caniformia, Canidae",Animalia,Chordata,Mammalia,Carnivora,Canidae,,Vulpes,Vulpes,,,vulpes,abietorum,,SUBSPECIES,,,,ACCEPTED,,,821cc27a-e3bb-4bc5-ac34-89ada245069d,US,2023-04-02T11:37:36.410Z,,,,,,,,,StillImage,FALSE,FALSE,6164268,6164268,1,44,359,732,9701,5219234,,5219243,Vulpes vulpes,"Vulpes vulpes abietorum Merriam, 1900",Vulpes vulpes abietorum,,EML,2023-04-02T11:37:36.410Z,2023-04-02T10:50:23.753Z,TRUE,,,,,,,,,,,
